asset,reg_date,locked,lock_date,traded,trade_date,completed,complete_date,divisible,tokens_issued,tokens_destroyed,token_supply
SANTAPEPE,2016-10-18,1,2016-11-30,1,2016-12-03,1,2016-12-03,0,1225.0,0.0,1225.0
MURICAPEPE,2016-10-20,1,2016-12-02,1,2016-12-03,1,2016-12-03,0,100.0,0.0,100.0
PREPEDATOR,2016-11-29,1,2016-11-30,1,2016-12-03,1,2016-12-03,0,444.0,0.0,444.0
FWCFCETERNAC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCFAIRYOC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCANCIENC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCSTALKIC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCTIGERLC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCCHESHIC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCGUIDETC,2016-08-12,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCBIRDOFC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCCREAMUC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCFAVORAC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCPROTECC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCREDRIDC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCTHENAMC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCOFBLASC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCOFGUSTC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWCFCLIGHTMC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWSDLHOMEOFC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWSDLWHISPEC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
FWSDLMOMOTAC,2016-08-13,1,2016-09-04,1,2016-12-04,1,2016-12-04,0,1000.0,0.0,1000.0
PEPOCALYPSE,2016-11-24,1,2016-12-03,1,2016-12-04,1,2016-12-04,0,666.0,0.0,666.0
RPEPERAMI,2016-11-30,1,2016-11-30,1,2016-12-04,1,2016-12-04,0,100.0,0.0,100.0
PEPEGANDHI,2016-12-03,1,2016-12-04,1,2016-12-04,1,2016-12-04,0,300.0,0.0,300.0
SCORPEPE,2016-12-03,1,2016-12-03,1,2016-12-04,1,2016-12-04,0,666.0,0.0,666.0
FWCFCGLOSUMC,2016-08-12,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCMELTTOC,2016-08-12,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCRABBITC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCSHACKLC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCFLYINGC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCMAGICBC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCSERVANC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCOFDARKC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCOFHEARC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCOFSCORC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCDARKNEC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCWATERMC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWSDLMILLIUC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWSDLRLYEHWC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWSDLASTAROC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWSDLKEEPERC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWSDLSACREDC,2016-08-13,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
FWCFCETERECC,2016-08-15,1,2016-09-04,1,2016-12-05,1,2016-12-05,0,1000.0,0.0,1000.0
PEPESPACE,2016-11-29,1,2016-11-30,1,2016-12-05,1,2016-12-05,0,102.0,0.0,102.0
FWCFCPANMARC,2016-08-12,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCRISINGC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCSECLUDC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCPRIESTC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCTHEBLAC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCOFDEEPC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWCFCOFHEAVC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLCONFECC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLFAIRYTC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLGOURMAC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLCHARLAC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLNIGGURC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLANCIENC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLWATERMC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLVAMPIRC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLBLOODOC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLHEAVENC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
FWSDLDARKNEC,2016-08-13,1,2016-09-04,1,2016-12-06,1,2016-12-06,0,1000.0,0.0,1000.0
BOYSCLUBPEPE,2016-12-04,1,2016-12-04,1,2016-12-06,1,2016-12-06,0,100.0,0.0,100.0
VICTORIACARD,2016-12-05,1,2016-12-05,1,2016-12-06,1,2016-12-06,0,800.0,0.0,800.0
FWCFCDREAMIC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCPUMPKIC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCSTORYTC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCZEROSMC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCFIERYCC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCFLAMEDC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCINVITAC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCSACREDC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCTHEOXKC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCALTEANC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCANCAUTC,2016-08-12,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCMERMAIC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCSORCERC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCWISEMAC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCZHUBAJC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCMADONIC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCRESONAC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCOFHEATC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCOFLIGHC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCWINDMAC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLMANIFEC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLEMISSAC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLLUNYATC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLSPIRITC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLTAMAFAC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLTWOFOLC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWSDLCASTLEC,2016-08-13,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
FWCFCGLOTHEC,2016-08-15,1,2016-09-04,1,2016-12-07,1,2016-12-07,0,1000.0,0.0,1000.0
HYPNOPEPE,2016-10-13,1,2016-10-13,1,2016-12-07,1,2016-12-07,0,100.0,0.0,100.0
TIMEPEPE,2016-12-04,1,2016-12-05,1,2016-12-07,1,2016-12-07,0,100.0,0.0,100.0
PEPEFUCKER,2016-12-04,1,2016-12-04,1,2016-12-07,1,2016-12-07,0,69.0,0.0,69.0
FWCFCZEROSIC,2016-08-12,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWCFCCAPTAIC,2016-08-12,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWCFCRETURNC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWCFCSHAWUJC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWCFCAZATHOC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWCFCTHEGATC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWSDLGRIMMKC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWSDLKIDPUSC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWSDLARIAFRC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
FWSDLSHARATC,2016-08-13,1,2016-09-04,1,2016-12-08,1,2016-12-08,0,1000.0,0.0,1000.0
PEPEGLEN,2016-12-03,1,2016-12-03,1,2016-12-08,1,2016-12-08,0,999.0,0.0,999.0
FWCFCCLONINC,2016-08-13,1,2016-09-04,1,2016-12-09,1,2016-12-09,0,1000.0,0.0,1000.0
FWCFCTHEMONC,2016-08-13,1,2016-09-04,1,2016-12-09,1,2016-12-09,0,1000.0,0.0,1000.0
FWCFCPRINCEC,2016-08-13,1,2016-09-04,1,2016-12-09,1,2016-12-09,0,1000.0,0.0,1000.0
FWSDLMERCURC,2016-08-13,1,2016-09-04,1,2016-12-09,1,2016-12-09,0,1000.0,0.0,1000.0
FWSDLALLYOFC,2016-08-13,1,2016-09-04,1,2016-12-09,1,2016-12-09,0,1000.0,0.0,1000.0
FWCFCURASHIC,2016-08-13,1,2016-09-04,1,2016-12-10,1,2016-12-10,0,1000.0,0.0,1000.0
FWCFCMARSFOC,2016-08-12,1,2016-09-04,1,2016-12-11,1,2016-12-11,0,1000.0,0.0,1000.0
FWCFCLUMIASC,2016-08-12,1,2016-09-04,1,2016-12-11,1,2016-12-11,0,1000.0,0.0,1000.0
FWCFCOFBLACC,2016-08-13,1,2016-09-04,1,2016-12-12,1,2016-12-12,0,1000.0,0.0,1000.0
MAPEPENEMR,2016-11-30,1,2016-11-30,1,2016-12-12,1,2016-12-12,0,216.0,0.0,216.0
LEPEWPEPE,2016-12-09,1,2016-12-09,1,2016-12-12,1,2016-12-12,0,100.0,0.0,100.0
FWCFCUMRATTC,2016-08-13,1,2016-09-04,1,2016-12-13,1,2016-12-13,0,1000.0,0.0,1000.0
PEPEPSI,2016-11-25,1,2016-11-28,1,2016-12-13,1,2016-12-13,0,100.0,0.0,100.0
PEPEMILEY,2016-12-04,1,2016-12-12,1,2016-12-13,1,2016-12-13,0,111.0,0.0,111.0
WAARTHCARD,2016-12-05,1,2016-12-05,1,2016-12-13,1,2016-12-13,0,1200.0,0.0,1200.0
RICHPEPEPOOR,2016-12-11,1,2016-12-11,1,2016-12-13,1,2016-12-13,0,100.0,0.0,100.0
FWCFCCHARLOC,2016-08-12,1,2016-09-04,1,2016-12-16,1,2016-12-16,0,1000.0,0.0,1000.0
UKIPEPE,2016-12-11,1,2016-12-12,1,2016-12-17,1,2016-12-17,0,100.0,0.0,100.0
STORYPEPE,2016-11-30,1,2016-11-30,1,2016-12-18,1,2016-12-18,0,111.0,0.0,111.0
MTPEPEMORE,2016-12-17,1,2016-12-18,1,2016-12-18,1,2016-12-18,0,100.0,0.0,100.0
HARRYPEPES,2016-12-18,1,2016-12-18,1,2016-12-18,1,2016-12-18,0,100.0,0.0,100.0
THOTHPEPE,2016-09-28,1,2016-09-29,1,2016-12-19,1,2016-12-19,0,300.0,0.0,300.0
ICQPEPE,2016-12-12,1,2016-12-19,1,2016-12-12,1,2016-12-19,0,1001.0,0.0,1001.0
CROWCARD,2016-12-05,1,2016-12-05,1,2016-12-20,1,2016-12-20,0,2000.0,0.0,2000.0
VOLDEPEPE,2016-12-18,1,2016-12-18,1,2016-12-20,1,2016-12-20,0,100.0,0.0,100.0
PEPEHOUSE,2016-12-17,1,2016-12-17,1,2016-12-22,1,2016-12-22,0,100.0,0.0,100.0
MASTEROFPEPE,2016-12-05,1,2016-12-07,1,2016-12-24,1,2016-12-24,0,201.0,0.0,201.0
PEPERRR,2016-12-13,1,2016-12-19,1,2016-12-24,1,2016-12-24,0,999.0,399.0,600.0
PEPECITY,2016-12-24,1,2016-12-24,1,2016-12-24,1,2016-12-24,0,350.0,0.0,350.0
CUBEPEPE,2016-11-30,1,2016-12-02,1,2016-12-25,1,2016-12-25,0,128.0,0.0,128.0
PROOFOFPEPE,2016-12-01,1,2016-12-24,1,2016-12-25,1,2016-12-25,0,100.0,0.0,100.0
DUMBLEPEPE,2016-12-18,1,2016-12-18,1,2016-12-25,1,2016-12-25,0,100.0,0.0,100.0
RUBEUSPEPE,2016-12-18,1,2016-12-18,1,2016-12-25,1,2016-12-25,0,100.0,0.0,100.0
CICACOINPEPE,2016-12-20,1,2016-12-20,1,2016-12-25,1,2016-12-25,0,300.0,0.0,300.0
PEPEBUCKS,2016-12-24,1,2016-12-24,1,2016-12-25,1,2016-12-25,1,1971.0,0.0,1971.0
TUXPEPE,2016-10-06,1,2016-10-07,1,2016-12-27,1,2016-12-27,0,50.0,0.0,50.0
WINSTONPEPE,2016-11-10,1,2016-12-27,1,2016-12-27,1,2016-12-27,0,1965.0,0.0,1965.0
PIXIECARD,2016-12-05,1,2016-12-05,1,2016-12-27,1,2016-12-27,0,600.0,0.0,600.0
MAOZEPEPE,2016-12-19,1,2016-12-19,1,2016-12-27,1,2016-12-27,0,108.0,0.0,108.0
SKIINGPEPE,2016-12-25,1,2016-12-26,1,2016-12-27,1,2016-12-27,0,150.0,0.0,150.0
PEPEBRICK,2016-12-27,1,2016-12-27,1,2016-12-28,1,2016-12-28,0,101.0,0.0,101.0
TAJPEPE,2016-12-27,1,2016-12-27,1,2016-12-28,1,2016-12-28,0,150.0,0.0,150.0
BTCPEPE,2016-10-17,1,2016-10-17,1,2016-12-29,1,2016-12-29,0,100.0,0.0,100.0
BRIGHTONPEPE,2016-09-13,1,2016-09-14,1,2016-12-31,1,2016-12-31,0,150.0,0.0,150.0
PEPEALIEN,2016-12-02,1,2016-12-05,1,2017-01-01,1,2017-01-01,0,108.0,0.0,108.0
LIKEPEPEBRO,2016-12-29,1,2016-12-29,1,2017-01-01,1,2017-01-01,0,100.0,0.0,100.0
EINSTEINPEPE,2016-10-03,1,2016-10-03,1,2017-01-03,1,2017-01-03,0,50.0,0.0,50.0
PEPECHE,2016-09-26,1,2016-09-29,1,2017-01-04,1,2017-01-04,0,105.0,0.0,105.0
KINGREINDEER,2016-12-15,1,2016-12-16,1,2017-01-04,1,2017-01-04,0,400.0,0.0,400.0
COINPORTALCD,2017-01-03,1,2017-01-03,1,2017-01-04,1,2017-01-04,0,2000.0,0.0,2000.0
SITHLORDPEPE,2016-12-04,1,2016-12-05,1,2017-01-05,1,2017-01-05,0,105.0,0.0,105.0
PEPEHUNGRY,2017-01-01,1,2017-01-01,1,2017-01-05,1,2017-01-05,0,300.0,0.0,300.0
BLAINEPEPE,2017-01-05,1,2017-01-05,1,2017-01-07,1,2017-01-07,0,100.0,0.0,100.0
PORNCASH,2016-12-04,1,2016-12-04,1,2017-01-09,1,2017-01-09,1,69.0,0.0,69.0
PEEPHOLEPEPE,2017-01-08,1,2017-01-08,1,2017-01-09,1,2017-01-09,0,100.0,0.0,100.0
TATIANACARD,2017-01-04,1,2017-01-04,1,2017-01-10,1,2017-01-10,0,1200.0,0.0,1200.0
CRYPTOPEPE,2016-10-17,1,2017-01-09,1,2017-01-11,1,2017-01-11,0,1099.0,0.0,1099.0
VONPEPEHAYEK,2017-01-09,1,2017-01-09,1,2017-01-11,1,2017-01-11,0,101.0,0.0,101.0
FOLDERPEPE,2016-10-03,1,2016-10-10,1,2017-01-12,1,2017-01-12,0,600.0,0.0,600.0
PEPELOU,2017-01-01,1,2017-01-07,1,2017-01-12,1,2017-01-12,0,100.0,0.0,100.0
PEPEMAXAF,2016-09-18,1,2016-09-25,1,2017-01-13,1,2017-01-13,0,1000.0,800.0,200.0
PEPECONF,2016-12-18,1,2017-01-04,1,2017-01-13,1,2017-01-13,0,300.0,0.0,300.0
JMPEPEKEYNES,2017-01-13,1,2017-01-13,1,2017-01-15,1,2017-01-15,0,275.0,0.0,275.0
PEPEASTRO,2017-01-14,1,2017-01-14,1,2017-01-15,1,2017-01-15,0,100.0,0.0,100.0
PEPESOUP,2017-01-16,1,2017-01-16,1,2017-01-16,1,2017-01-16,0,1000.0,0.0,1000.0
SPIDERMNPEPE,2017-01-03,1,2017-01-09,1,2017-01-17,1,2017-01-17,0,111.0,0.0,111.0
PIGPEPE,2017-01-15,1,2017-01-15,1,2017-01-17,1,2017-01-17,0,300.0,0.0,300.0
KARMACARD,2017-01-16,1,2017-01-16,1,2017-01-17,1,2017-01-17,0,800.0,0.0,800.0
THELASTPEPE,2016-12-21,1,2017-01-04,1,2017-01-18,1,2017-01-18,0,300.0,0.0,300.0
BATMANPEPE,2017-01-03,1,2017-01-09,1,2017-01-18,1,2017-01-18,0,111.0,0.0,111.0
LAMUSECARD,2016-12-15,1,2016-12-16,1,2017-01-22,1,2017-01-22,0,600.0,0.0,600.0
PEPEWEST,2016-12-04,1,2016-12-05,1,2017-01-23,1,2017-01-23,0,125.0,0.0,125.0
THISISFINE,2016-10-23,1,2016-10-23,1,2017-01-24,1,2017-01-24,0,100.0,0.0,100.0
GUARDIANCARD,2016-10-30,1,2016-11-23,1,2017-01-24,1,2017-01-24,0,777.0,0.0,777.0
BURNPEPE,2016-10-17,1,2016-10-20,1,2017-01-26,1,2017-01-26,0,100.0,0.0,100.0
PEPEMONTOYA,2016-10-20,1,2016-10-20,1,2017-01-26,1,2017-01-26,0,100.0,0.0,100.0
JACKOPEPE,2016-10-20,1,2016-10-21,1,2017-01-27,1,2017-01-27,0,100.0,0.0,100.0
FRACTALPEPE,2016-10-20,1,2016-10-20,1,2017-01-27,1,2017-01-27,0,100.0,0.0,100.0
RPEPEGOLDENR,2016-10-14,1,2016-10-14,1,2017-01-29,1,2017-01-29,0,314.0,0.0,314.0
SMUGGLASSES,2016-10-03,1,2016-10-03,1,2017-01-30,1,2017-01-30,0,25.0,0.0,25.0
NIGHTSATPEPE,2016-10-18,1,2016-10-18,1,2017-01-30,1,2017-01-30,0,100.0,0.0,100.0
PEPECOUNTER,2016-10-01,1,2016-10-01,1,2017-01-31,1,2017-01-31,0,50.0,0.0,50.0
PEPEGRAVE,2016-10-31,1,2016-10-31,1,2017-02-01,1,2017-02-01,0,666.0,0.0,666.0
COMEDYPEPE,2016-10-30,1,2016-10-30,1,2017-02-06,1,2017-02-06,0,100.0,0.0,100.0
ROOSTERYEAR,2017-01-26,1,2017-01-26,1,2017-02-06,1,2017-02-06,0,600.0,0.0,600.0
BTCCCOINCARD,2017-01-26,1,2017-01-26,1,2017-02-06,1,2017-02-06,0,1200.0,0.0,1200.0
BTCCFORGECD,2017-01-23,1,2017-01-23,1,2017-02-09,1,2017-02-09,0,2000.0,0.0,2000.0
PEPEBUGGED,2016-10-04,1,2016-10-05,1,2017-02-13,1,2017-02-13,0,1.0,0.0,1.0
PEPEFROMHELL,2016-10-17,1,2017-02-13,1,2017-02-13,1,2017-02-13,0,666.0,0.0,666.0
HULKPEPE,2017-01-03,1,2017-02-13,1,2017-02-13,1,2017-02-13,0,111.0,0.0,111.0
JSSICAPEPE,2017-02-13,1,2017-02-13,1,2017-02-13,1,2017-02-13,0,1988.0,0.0,1988.0
PEPEKART,2017-01-29,1,2017-02-13,1,2017-02-14,1,2017-02-14,0,100.0,0.0,100.0
RARESHADILAY,2017-02-07,1,2017-02-07,1,2017-02-14,1,2017-02-14,0,1986.0,0.0,1986.0
FIREANGEL,2017-02-10,1,2017-02-10,1,2017-02-14,1,2017-02-14,0,400.0,0.0,400.0
WATERANGEL,2017-02-10,1,2017-02-10,1,2017-02-14,1,2017-02-14,0,400.0,0.0,400.0
VICEPEPE,2017-02-12,1,2017-02-13,1,2017-02-14,1,2017-02-14,0,111.0,0.0,111.0
MARSPEPE,2017-02-12,1,2017-02-12,1,2017-02-14,1,2017-02-14,0,1000.0,0.0,1000.0
PEPEFATHER,2017-02-13,1,2017-02-13,1,2017-02-14,1,2017-02-14,0,100.0,0.0,100.0
PEPEOUTSIDE,2017-02-13,1,2017-02-13,1,2017-02-14,1,2017-02-14,0,500.0,0.0,500.0
ILLUMINATIPE,2016-09-28,1,2016-09-29,1,2017-02-15,1,2017-02-15,0,10.0,0.0,10.0
MYLITTLEPEPE,2016-10-04,1,2016-10-04,1,2017-02-15,1,2017-02-15,0,1.0,0.0,1.0
WIREDPEPE,2016-12-24,1,2017-02-15,1,2017-02-15,1,2017-02-15,0,199.0,0.0,199.0
PEPEENEUMAN,2017-01-30,1,2017-01-30,1,2017-02-15,1,2017-02-15,0,256.0,0.0,256.0
PEPERIDER,2017-02-03,1,2017-02-13,1,2017-02-15,1,2017-02-15,0,100.0,0.0,100.0
NOBRAKESPEPE,2017-02-13,1,2017-02-15,1,2017-02-15,1,2017-02-15,0,444.0,0.0,444.0
TODAMOONPEPE,2017-02-13,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,1737.0,0.0,1737.0
PEPESTARBOY,2017-02-14,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,777.0,0.0,777.0
THEPEPELIST,2017-02-14,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,1500.0,0.0,1500.0
PEPEPONY,2017-02-14,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,1337.0,0.0,1337.0
PEPELEO,2017-02-14,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,1000.0,0.0,1000.0
BADHAIRDAY,2017-02-14,1,2017-02-15,1,2017-02-15,1,2017-02-15,0,500.0,0.0,500.0
PEPELYNMASON,2017-02-14,1,2017-02-14,1,2017-02-15,1,2017-02-15,0,169.0,0.0,169.0
POWERTOPEPE,2017-02-15,1,2017-02-15,1,2017-02-15,1,2017-02-15,0,420.0,0.0,420.0
FREEMYPEPE,2017-02-15,1,2017-02-15,1,2017-02-15,1,2017-02-15,0,100.0,0.0,100.0
PEPEMARIOLR,2017-02-15,1,2017-02-15,1,2017-02-16,1,2017-02-16,0,100.0,0.0,100.0
CHIKUNPEPE,2017-02-15,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,100.0,0.0,100.0
PEPEBIRTH,2017-02-15,1,2017-02-15,1,2017-02-16,1,2017-02-16,0,169.0,0.0,169.0
LORDSHIVA,2017-02-15,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,110.0,0.0,110.0
PEPECAPCHA,2017-02-15,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,444.0,0.0,444.0
PEPELEVICH,2017-02-15,1,2017-02-15,1,2017-02-16,1,2017-02-16,0,888.0,0.0,888.0
PEPESCIENCE,2017-02-15,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,1000.0,0.0,1000.0
PEPESMALLS,2017-02-16,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,1000.0,0.0,1000.0
PEPETRODOL,2017-02-16,1,2017-02-16,1,2017-02-16,1,2017-02-16,0,1000.0,0.0,1000.0
LEGOPEPE,2017-01-09,1,2017-01-17,1,2017-02-17,1,2017-02-17,0,500.0,0.0,500.0
SOUNDOFPEPE,2017-01-16,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,1000.0,0.0,1000.0
PEPEISLOVE,2017-02-09,1,2017-02-17,1,2017-02-17,1,2017-02-17,0,143.0,0.0,143.0
